lat_cell,lon_cell,erc,fm100,fm1000,tmmx,vpd,vs
40.3,-89.7,26.618011,15.945815,17.942188,291.008875,0.73647,4.462462
40.3,-89.6,26.440352,16.004023,18.004117,290.948326,0.72863,4.440894
40.3,-89.5,26.10544,16.101986,18.112641,290.933258,0.723718,4.426642
40.3,-89.4,25.808211,16.187281,18.198851,290.831681,0.714543,4.432122
40.3,-89.3,25.58354,16.239566,18.248118,290.777861,0.710634,4.472026
40.3,-89.2,25.390719,16.283771,18.296084,290.729409,0.70438,4.53002
40.3,-89.1,25.059638,16.351631,18.409944,290.68281,0.696379,4.5919
40.3,-89.0,24.92833,16.39304,18.451686,290.555598,0.686986,4.658761
40.3,-88.9,24.705546,16.434004,18.499918,290.406178,0.675144,4.690928
40.3,-88.8,24.827651,16.430994,18.444049,290.408386,0.674382,4.626121
40.3,-88.7,24.57897,16.501024,18.507577,290.421756,0.67233,4.504513
40.3,-88.6,24.395666,16.554657,18.572585,290.435385,0.671245,4.373861
40.3,-88.5,24.170587,16.593776,18.638255,290.365102,0.665197,4.280077
40.3,-88.4,23.950846,16.620953,18.720706,290.393093,0.666253,4.239266
40.3,-88.3,24.093047,16.588924,18.680145,290.4387,0.670699,4.244315
40.3,-88.2,24.291023,16.519344,18.622656,290.55742,0.68439,4.259164
40.3,-88.1,24.175689,16.542978,18.647009,290.533335,0.68167,4.293717
40.3,-88.0,23.74311,16.628005,18.76596,290.330713,0.663902,4.318805
40.3,-87.9,23.673238,16.610825,18.786003,290.363001,0.664947,4.326396
40.3,-87.8,23.778435,16.565981,18.752417,290.417571,0.667919,4.315852
40.3,-87.7,23.738796,16.543427,18.802629,290.408549,0.667976,4.28949
40.3,-87.6,23.883591,16.527111,18.747439,290.388734,0.664837,4.257276
40.3,-87.5,23.779254,16.593851,18.787734,290.230731,0.655111,4.21824
40.3,-87.4,23.412342,16.676379,18.911237,290.153272,0.648487,4.186059
40.3,-87.3,23.407547,16.673802,18.936857,290.1711,0.652242,4.158278
40.3,-87.2,23.248577,16.687832,18.98747,290.117749,0.64986,4.18527
40.3,-87.1,23.348049,16.603869,18.936166,289.909667,0.642939,4.227875
40.3,-87.0,23.840763,16.442366,18.751597,289.859719,0.644409,4.2735
40.3,-86.9,23.994177,16.405864,18.720197,289.882302,0.647627,4.314074
40.3,-86.8,23.416997,16.523363,18.902167,289.824006,0.636657,4.381986
40.3,-86.7,23.159345,16.54117,18.991279,289.890896,0.639089,4.470904
40.3,-86.6,23.362511,16.435386,18.915845,289.986458,0.647966,4.543693
40.3,-86.5,23.364241,16.441504,18.909482,289.955097,0.64502,4.519609
40.3,-86.4,22.881208,16.595995,19.079018,289.888199,0.638676,4.445079
40.3,-86.3,22.334024,16.781959,19.283082,289.812898,0.62939,4.343397
40.3,-86.2,21.864206,16.945013,19.455844,289.747078,0.624353,4.251974
40.3,-86.1,21.699959,17.017151,19.53837,289.800472,0.627204,4.234123
40.3,-86.0,22.080082,16.879106,19.415687,289.831442,0.631877,4.2741
40.3,-85.9,22.162314,16.828136,19.388609,289.850844,0.634927,4.335482
40.3,-85.8,22.2475,16.767748,19.363067,289.874619,0.638184,4.436014
40.3,-85.7,22.476044,16.656946,19.293192,289.830047,0.640843,4.499073
40.3,-85.6,22.828243,16.51224,19.173217,289.899817,0.649309,4.486428
40.3,-85.5,23.500705,16.308242,18.941747,289.932828,0.659929,4.440918
40.3,-85.4,23.891485,16.190194,18.816232,289.908214,0.663437,4.388839
40.3,-85.3,23.603937,16.295685,18.91918,289.882045,0.655196,4.283832
40.3,-85.2,23.01071,16.502294,19.141073,289.916574,0.652346,4.18465
40.3,-85.1,22.973864,16.501193,19.147305,289.901432,0.651155,4.112947
40.3,-85.0,23.230893,16.420399,19.055527,289.821431,0.648862,4.101331
40.3,-84.9,23.302776,16.393138,19.0273,289.843419,0.651152,4.147561
40.3,-84.8,23.250591,16.392572,19.031754,289.898129,0.653128,4.303937
40.3,-84.7,23.021397,16.458539,19.113249,289.818194,0.644933,4.436905
40.3,-84.6,22.717487,16.548787,19.210014,289.698559,0.636558,4.495098
40.3,-84.5,22.904428,16.496466,19.156714,289.709774,0.640186,4.436438
40.3,-84.4,23.044711,16.475847,19.125441,289.729665,0.642365,4.33562
40.3,-84.3,22.483015,16.586368,19.333499,289.738487,0.642273,4.218075
40.3,-84.2,21.69268,16.832162,19.612725,289.743643,0.637229,4.10866
40.3,-84.1,21.520714,16.876093,19.672195,289.661394,0.629506,4.039913
40.3,-84.0,21.86399,16.783187,19.53542,289.539499,0.619034,4.028076
40.3,-83.9,22.09192,16.748747,19.461473,289.601636,0.618551,4.045647
40.3,-83.8,21.473703,16.884805,19.658449,289.370544,0.59678,4.076087
40.3,-83.7,20.945711,16.973946,19.83165,289.164434,0.579846,4.146333
40.3,-83.6,21.542864,16.832416,19.653616,289.377999,0.605022,4.223885
40.3,-83.5,22.312405,16.663197,19.409204,289.709035,0.629958,4.274995
40.3,-83.4,22.408309,16.608809,19.36736,289.830101,0.637668,4.293387
40.3,-83.3,22.108369,16.680085,19.462826,289.835896,0.6343,4.29507
40.3,-83.2,21.691318,16.831441,19.587351,289.811377,0.627229,4.348619
40.3,-83.1,21.299808,16.959405,19.718363,289.774001,0.620529,4.464438
40.3,-83.0,21.539904,16.86027,19.658407,289.971911,0.634832,4.579607
40.3,-82.9,21.426189,16.846259,19.725451,290.018532,0.635577,4.642973
40.3,-82.8,20.459371,17.07567,20.060733,289.694953,0.604949,4.630394
40.3,-82.7,19.907326,17.210942,20.258024,289.385981,0.58415,4.572556
40.3,-82.6,20.432475,17.019452,20.058318,289.540149,0.60326,4.420848
40.3,-82.5,20.325866,17.08641,20.085472,289.73127,0.60623,4.190276
40.3,-82.4,19.579119,17.31709,20.343672,289.620445,0.587604,3.990282
40.3,-82.3,19.248521,17.414154,20.452776,289.593711,0.583675,3.81712
40.3,-82.2,19.601427,17.309902,20.350454,289.605938,0.591305,3.706994
40.3,-82.1,19.900825,17.219012,20.257148,289.767644,0.602001,3.697674
40.3,-82.0,19.988142,17.149518,20.228802,289.941443,0.611393,3.708763
40.3,-81.9,20.110022,17.107483,20.186699,290.100953,0.616509,3.712684
40.3,-81.8,20.540752,16.978398,20.026489,290.18258,0.622249,3.707076
40.3,-81.7,20.397745,17.021301,20.068241,290.174584,0.61431,3.688045
40.3,-81.6,20.164637,17.065006,20.136772,290.166278,0.610953,3.695681
40.3,-81.5,20.296342,16.973675,20.090345,290.087984,0.613393,3.693931
40.3,-81.4,20.201141,16.971123,20.143169,289.967094,0.609247,3.696214
40.3,-81.3,19.797614,17.102561,20.287014,290.161882,0.609736,3.756258
40.3,-81.2,20.513224,16.842407,20.016865,290.062708,0.61292,3.832233
40.3,-81.1,20.544688,16.825114,19.995639,290.04608,0.605866,3.877163
40.3,-81.0,20.873215,16.720303,19.856566,289.808568,0.596741,3.853883
40.3,-80.9,21.371826,16.557846,19.712341,289.842482,0.613591,3.792309
40.3,-80.8,22.640873,16.149456,19.285329,289.88138,0.637722,3.680703
40.3,-80.7,23.406056,15.885662,19.009392,290.011285,0.652755,3.586148
40.3,-80.6,23.157025,15.915694,19.057077,290.166695,0.659643,3.553578
40.3,-80.5,22.062156,16.226629,19.413172,289.823362,0.637987,3.650631
40.3,-80.4,20.782758,16.651351,19.848139,289.621215,0.614174,3.79393
40.3,-80.3,20.64095,16.665813,19.890544,289.580606,0.610708,3.957503
40.3,-80.2,20.748323,16.573231,19.859249,289.88287,0.626127,4.080772
40.3,-80.1,20.851207,16.491896,19.822778,290.010676,0.631563,4.111257
40.3,-80.0,21.306619,16.287112,19.687256,290.103967,0.649685,4.156679
40.3,-79.9,21.656331,16.184047,19.56284,290.395478,0.666252,4.23105
40.3,-79.8,20.210061,16.633452,20.041648,290.370258,0.643823,4.355765
40.3,-79.7,19.554655,16.867738,20.297496,290.287094,0.635284,4.322157
40.3,-79.6,19.03809,17.016408,20.488006,290.025114,0.619654,4.115903
40.3,-79.5,18.838114,17.014378,20.555017,289.872513,0.617318,3.854568
40.3,-79.4,18.806338,16.987159,20.594208,290.006622,0.629233,3.722787
40.3,-79.3,17.576386,17.255043,21.027958,289.022183,0.570706,3.942588
40.3,-79.2,17.442994,17.397656,21.081172,289.140131,0.575266,4.415532
40.3,-79.1,17.158429,17.396627,21.117375,288.111362,0.518733,4.924955
40.3,-79.0,18.808918,16.97894,20.49737,288.225311,0.554397,5.186146
40.3,-78.9,20.212767,16.615939,20.0599,289.169659,0.614092,5.151531
40.3,-78.8,20.205392,16.67885,19.961104,287.668235,0.535503,4.731322
40.3,-78.7,19.13565,16.9966,20.289252,287.157786,0.480348,4.441473
40.3,-78.6,19.539844,16.882894,20.141593,287.312601,0.481367,4.342131
40.3,-78.5,21.876461,16.405793,19.409719,288.700178,0.569519,4.403428
40.3,-78.4,23.194804,16.060012,19.007526,288.972222,0.587081,4.51743
40.3,-78.3,24.51171,15.712729,18.570779,288.983061,0.593701,4.657673
40.3,-78.2,24.41477,15.784297,18.65622,289.751571,0.63491,4.806208
40.3,-78.1,24.016395,15.872035,18.762244,289.098162,0.602867,4.755577
40.3,-78.0,23.973845,15.902527,18.776348,289.095681,0.597649,4.625759
40.3,-77.9,23.873322,16.000859,18.847589,289.984448,0.639653,4.521258
40.3,-77.8,23.625701,16.035585,18.927046,289.536452,0.605987,4.431641
40.3,-77.7,23.39048,16.105139,18.986996,289.620363,0.609926,4.338239
40.3,-77.6,23.024643,16.175005,19.115222,289.288097,0.594207,4.155382
40.3,-77.5,22.553374,16.370022,19.291556,289.322037,0.590346,3.929317
40.3,-77.4,22.606725,16.399297,19.288706,289.109626,0.586327,3.753084
40.3,-77.3,22.520069,16.471492,19.331339,289.786358,0.605125,3.605501
40.3,-77.2,22.701601,16.455924,19.304998,290.381687,0.627683,3.542336
40.3,-77.1,23.588348,16.176433,19.030564,290.472217,0.643039,3.491465
40.3,-77.0,24.705316,15.833589,18.659602,290.452551,0.658964,3.456395
40.3,-76.9,25.023809,15.736366,18.558804,290.472276,0.658777,3.458884
40.3,-76.8,25.214813,15.641206,18.503783,290.473545,0.663421,3.542404
40.3,-76.7,24.914164,15.711378,18.589737,290.534856,0.662578,3.645226
40.3,-76.6,24.138246,15.931935,18.819077,290.493598,0.653514,3.763261
40.3,-76.5,23.514212,16.110492,19.032278,290.342097,0.640283,3.877604
40.3,-76.4,23.52015,16.116199,19.027922,290.23457,0.632703,3.967638
40.3,-76.3,23.899327,15.967031,18.923583,290.225213,0.637929,4.084681
40.3,-76.2,23.841209,15.953646,18.950482,289.839842,0.62107,4.190533
40.3,-76.1,24.18102,15.874,18.865782,290.017646,0.640699,4.245592
40.3,-76.0,25.198788,15.610733,18.555166,290.317716,0.67255,4.242301
40.3,-75.9,25.479059,15.55291,18.462657,290.620052,0.688259,4.211532
40.3,-75.8,25.093127,15.685159,18.626677,290.818903,0.69191,4.16108
40.3,-75.7,24.936742,15.746124,18.670473,290.75762,0.684885,4.101433
40.3,-75.6,24.867385,15.826956,18.715308,290.862302,0.687173,4.072559
40.3,-75.5,24.842408,15.907274,18.737504,290.92848,0.682631,4.072018
40.3,-75.4,23.782227,16.270359,19.090776,290.871958,0.663468,4.092001
40.3,-75.3,23.780322,16.268634,19.10275,290.717825,0.65921,4.147151
40.3,-75.2,25.613554,15.65505,18.49341,290.841311,0.694136,4.162917
40.3,-75.1,26.418701,15.372509,18.22816,290.952511,0.71298,4.150425
40.3,-75.0,25.592618,15.638816,18.534446,291.072374,0.713605,4.140516
40.3,-74.9,25.746683,15.598574,18.483658,291.228124,0.722432,4.13414
40.3,-74.8,25.878568,15.556365,18.423946,291.173944,0.711852,4.108811
40.3,-74.7,24.623152,15.960783,18.852373,291.274165,0.696289,4.035922
40.3,-74.6,23.937079,16.210164,19.072488,291.312888,0.687885,3.963556
40.3,-74.5,24.08854,16.16872,19.018034,291.281774,0.685915,3.938108
40.3,-74.4,24.320019,16.098841,18.937,291.346557,0.692404,3.968756
40.3,-74.3,24.507312,16.041275,18.869568,291.481534,0.698117,4.120508
40.3,-74.2,24.516702,16.027604,18.842086,291.374615,0.691613,4.354212
40.3,-74.1,24.575506,15.903722,18.728847,290.836607,0.658677,4.697338
40.3,-74.0,24.389561,15.918535,18.744651,290.318224,0.626866,4.934367
40.3,-73.9,24.097841,16.027471,18.803943,290.105232,0.59396,5.019289
40.4,-124.4,15.560253,19.481793,22.468426,289.464658,0.348955,6.150553
40.4,-124.3,21.571127,17.748563,20.895019,291.080948,0.601433,5.840691
40.4,-124.2,24.547599,17.102009,20.375458,291.241995,0.649337,5.311476
40.4,-124.1,27.777313,16.248806,19.544062,291.821411,0.755845,4.748602
40.4,-124.0,24.152254,17.209231,20.268664,292.042017,0.655765,4.321454
40.4,-123.9,24.212175,17.197091,20.234745,291.82371,0.635294,4.122811
40.4,-123.8,29.281327,15.926922,19.163154,292.65299,0.829077,4.134905
40.4,-123.7,32.977215,14.847915,18.237961,292.46015,0.915379,4.173941
40.4,-123.6,34.375251,14.371903,17.840453,291.60764,0.918019,4.105075
40.4,-123.5,33.947601,14.636467,17.830264,292.156206,0.921572,3.824366
40.4,-123.4,35.936741,14.211855,17.365176,292.176113,0.966809,3.552955
40.4,-123.3,35.408713,14.371938,17.560629,291.644208,0.935233,3.451481
40.4,-123.2,35.307493,14.463612,17.561486,291.494969,0.916524,3.479993
40.4,-123.1,37.161921,14.095433,16.744176,291.094719,0.900595,3.199147
40.4,-123.0,40.904494,13.312658,15.695472,290.97402,0.928098,2.886346
40.4,-122.9,42.788694,12.979606,15.173043,292.509449,1.048659,2.7126
40.4,-122.8,45.408729,12.447209,14.479488,294.569494,1.222321,2.66931
40.4,-122.7,46.238899,12.289292,14.423608,296.196051,1.37029,2.652212
40.4,-122.6,47.013494,12.212082,14.324541,297.424247,1.488484,2.634302
40.4,-122.5,47.352872,12.175466,14.246119,297.813772,1.528903,2.63642
40.4,-122.4,47.219717,12.214862,14.293693,297.865509,1.532286,2.73744
40.4,-122.3,46.761509,12.303361,14.350649,297.845918,1.518016,3.241201
40.4,-122.2,45.579069,12.571594,14.554199,297.655528,1.468542,3.964459
40.4,-122.1,45.728308,12.411956,14.598436,297.334333,1.452305,4.813324
40.4,-122.0,45.346232,12.444416,14.712459,297.050502,1.434476,4.818379
40.4,-121.9,45.122839,12.469098,14.817258,296.454695,1.377472,4.304384
40.4,-121.8,44.162396,12.57451,15.090485,294.237213,1.213616,3.554234
40.4,-121.7,42.094035,12.977191,15.695057,290.935527,0.979705,2.920038
40.4,-121.6,37.639846,13.927935,16.983527,287.377344,0.738683,2.742541
40.4,-121.5,37.513075,13.91855,17.092436,287.245872,0.737545,3.100763
40.4,-121.4,39.507916,13.520095,16.417664,287.689764,0.78287,3.67844
40.4,-121.3,41.415596,13.178027,15.87019,287.791586,0.803782,4.499306
40.4,-121.2,40.934222,13.214016,15.834171,287.282045,0.76954,4.639226
40.4,-121.1,43.264503,12.770256,15.099302,287.775475,0.821128,4.44461
40.4,-121.0,43.871467,12.811858,15.003805,288.475721,0.865589,4.311372
40.4,-120.9,43.79143,12.702329,14.878036,288.127791,0.84267,4.285295
40.4,-120.8,45.396751,12.355323,14.308988,288.437514,0.865957,4.316668
40.4,-120.7,47.978795,12.0065,13.588622,289.714821,0.96289,4.349737
40.4,-120.6,48.848502,11.994515,13.442712,291.012302,1.060125,4.414829
40.4,-120.5,48.977141,12.113386,13.468866,291.460912,1.099488,4.299442
40.4,-120.4,49.927316,11.992942,13.20139,291.295985,1.092001,4.05144
40.4,-120.3,49.255986,12.164434,13.266106,291.084349,1.071731,3.55055
40.4,-120.2,49.89059,12.049749,13.031932,291.047896,1.065555,3.095818
40.4,-120.1,48.768679,11.962939,13.101359,288.857429,0.922418,2.857734
40.4,-120.0,47.957489,12.176754,13.356892,289.749383,0.979354,2.81064
40.4,-119.9,47.505484,12.338406,13.472937,290.105029,1.002462,2.858905
40.4,-119.8,53.036305,11.640792,12.392286,292.902558,1.249676,2.969214
40.4,-119.7,53.062716,11.630883,12.377158,293.098805,1.264035,3.114516
40.4,-119.6,49.769291,11.597873,12.902065,289.274372,0.98695,3.310808
40.4,-119.5,51.546241,11.621019,12.570359,291.708606,1.155939,3.538883
40.4,-119.4,52.69779,11.634394,12.414866,292.474554,1.212092,3.710348
40.4,-119.3,51.129402,11.533369,12.556928,290.128528,1.046561,3.813218
40.4,-119.2,51.996028,11.589933,12.461602,291.227324,1.132537,3.776703
40.4,-119.1,52.115981,11.776108,12.557538,292.118332,1.184941,3.718061
40.4,-119.0,52.329705,11.541842,12.411665,291.518179,1.156091,3.625111
40.4,-118.9,54.217173,11.330785,12.078822,292.557436,1.242031,3.501747
40.4,-118.8,53.566117,11.255734,12.119798,291.71289,1.177874,3.246244
40.4,-118.7,53.315177,11.479875,12.301989,292.373082,1.224185,3.053215
40.4,-118.6,52.014248,11.357426,12.448002,290.727125,1.095109,2.979077
40.4,-118.5,50.948697,11.455945,12.663178,290.731328,1.089712,3.033937
40.4,-118.4,53.190521,11.375144,12.349873,292.382881,1.23993,3.141769
40.4,-118.3,53.039772,11.513608,12.43467,293.153467,1.292665,3.304826
40.4,-118.2,49.273008,11.269909,13.084491,287.863993,0.909644,3.460974
40.4,-118.1,52.478545,11.238437,12.353563,291.374468,1.172186,3.436125
40.4,-118.0,54.339719,11.275532,12.13291,293.216568,1.316384,3.365385
40.4,-117.9,54.845128,11.107857,12.021351,292.866679,1.294623,3.313362
40.4,-117.8,54.725985,10.555828,11.719614,289.711314,1.057028,3.263634
40.4,-117.7,54.032069,10.994809,12.052005,291.504402,1.189589,3.259384
40.4,-117.6,53.14391,11.123046,12.293129,291.413322,1.168636,3.304604
40.4,-117.5,51.752617,10.72194,12.528957,288.073997,0.972442,3.388052
40.4,-117.4,51.130917,11.70704,12.79658,292.279894,1.216377,3.457584
40.4,-117.3,50.484799,11.910842,12.943618,292.359415,1.209051,3.497557
40.4,-117.2,49.126744,12.068578,13.188395,291.630741,1.13804,3.533788
40.4,-117.1,50.465387,11.903873,12.914306,292.045805,1.165389,3.569688
40.4,-117.0,49.257233,12.029025,13.096722,291.309319,1.103346,3.561403
40.4,-116.9,45.292226,12.26709,13.771308,287.211558,0.834059,3.535566
40.4,-116.8,44.60741,12.397733,13.995113,286.959303,0.834869,3.532051
40.4,-116.7,46.155017,12.298784,13.74649,288.715018,0.952552,3.555678
40.4,-116.6,48.825542,12.200097,13.271258,291.794002,1.157858,3.559864
40.4,-116.5,46.758697,12.748217,13.763852,292.338157,1.17657,3.55151
40.4,-116.4,45.596216,12.888073,13.985345,291.546559,1.110565,3.543004
40.4,-116.3,43.324573,13.121961,14.433216,289.686148,0.964486,3.529245
40.4,-116.2,43.297106,13.233471,14.512808,289.735298,0.982665,3.471577
40.4,-116.1,40.889026,13.862624,15.111296,290.337505,0.982501,3.398027
40.4,-116.0,40.24768,13.555187,15.184288,287.010066,0.778488,3.322662
40.4,-115.9,40.458161,13.556928,15.215137,287.78426,0.843793,3.291465
40.4,-115.8,40.972034,13.729513,15.115768,289.266424,0.922386,3.373662
40.4,-115.7,38.683524,14.340128,15.666331,289.82352,0.921116,3.517524
40.4,-115.6,39.501309,13.66876,15.398379,287.810745,0.803792,3.710181
40.4,-115.5,39.194811,12.873533,15.519199,283.917607,0.641318,3.797299
40.4,-115.4,41.283452,13.228902,14.845347,288.320941,0.848491,3.788709
40.4,-115.3,39.529337,13.93284,15.336955,289.253533,0.872731,3.735321
40.4,-115.2,40.403952,13.725288,15.116171,289.045545,0.871743,3.706997
40.4,-115.1,42.003678,13.415371,14.697454,288.968973,0.886712,3.820223
40.4,-115.0,42.831145,13.279748,14.432817,289.066936,0.896544,4.031125
40.4,-114.9,43.854727,12.992873,14.194,288.694243,0.892099,4.242913
40.4,-114.8,46.032642,12.626765,13.606603,288.690855,0.911534,4.485707
40.4,-114.7,43.958353,13.316002,14.147072,289.845335,0.950714,4.407588
40.4,-114.6,45.268853,12.833313,13.83248,289.3438,0.942213,4.128574
40.4,-114.5,46.255399,12.57528,13.621395,289.311524,0.958198,3.878513
40.4,-114.4,45.025889,13.062689,13.993166,290.054473,0.980845,3.681425
40.4,-114.3,48.783632,11.923584,13.055123,288.517631,0.925648,3.280365
40.4,-114.2,51.803634,11.266179,12.341601,288.579073,0.985751,2.770575
40.4,-114.1,53.686576,11.202353,12.025769,290.463189,1.136512,2.300172
40.4,-114.0,56.890753,10.717498,11.410539,291.451884,1.235267,2.049798
40.4,-113.9,57.628174,10.54077,11.23534,291.647662,1.261859,1.996686
40.4,-113.8,55.504936,10.865067,11.675213,291.823663,1.265975,2.061424
40.4,-113.7,54.151609,11.072306,11.967968,291.858135,1.263624,2.161337
40.4,-113.6,53.210213,11.246885,12.193334,291.83753,1.260301,2.343109
40.4,-113.5,52.07555,11.475831,12.464865,291.817252,1.249302,2.575114
40.4,-113.4,50.911956,11.723958,12.763806,291.862403,1.242221,2.777936
40.4,-113.3,49.581871,11.958439,13.097552,291.902645,1.232923,3.0043
40.4,-113.2,49.44317,12.063958,13.097199,291.977146,1.228376,3.101139
40.4,-113.1,50.059781,11.94832,12.906333,291.838476,1.206962,3.097277
40.4,-113.0,45.777432,12.421405,13.736269,289.490483,0.986851,3.097905
40.4,-112.9,48.257349,12.100429,13.291286,291.225811,1.146272,3.108942
40.4,-112.8,46.229743,12.772833,13.874214,292.28366,1.198335,3.112792
40.4,-112.7,47.098746,12.249192,13.534047,291.021797,1.10105,3.139855
40.4,-112.6,42.771416,12.270017,14.510971,285.383659,0.76851,3.232479
40.4,-112.5,46.922147,11.933565,13.428584,289.230158,0.99707,3.20426
40.4,-112.4,44.501682,12.722142,14.093916,290.565622,1.04579,3.047691
40.4,-112.3,45.58022,11.786856,13.772037,287.787566,0.906649,2.65736
40.4,-112.2,44.086851,11.555321,14.200122,284.439904,0.753312,2.394753
40.4,-112.1,48.252417,11.19972,13.010359,288.070923,0.960018,2.335517
40.4,-112.0,50.060027,11.04385,12.596647,289.608604,1.059865,2.370957
40.4,-111.9,49.115548,11.510398,12.843825,290.868531,1.116407,2.430731
40.4,-111.8,50.335864,11.068363,12.574383,291.166155,1.149398,2.521862
40.4,-111.7,48.314963,10.903009,12.987184,287.183451,0.899834,2.587491
40.4,-111.6,43.163773,11.705438,14.316114,284.943386,0.767642,2.612354
40.4,-111.5,42.392911,12.417137,14.403674,286.834403,0.81942,2.647408
40.4,-111.4,44.135036,12.114393,13.878717,287.466707,0.851304,2.686585
40.4,-111.3,43.644332,11.886009,13.924575,285.050137,0.731195,2.783798
40.4,-111.2,38.394264,12.895744,15.362577,282.52401,0.575408,3.153828
40.4,-111.1,36.992335,13.411062,15.698809,283.346606,0.582068,3.918149
40.4,-111.0,40.127589,12.644576,14.886109,283.24045,0.61304,4.636149
40.4,-110.9,41.014855,12.700775,14.596721,284.380525,0.665114,4.978817
40.4,-110.8,44.152493,12.06994,13.761416,285.063886,0.719031,4.819573
40.4,-110.7,44.194837,12.324045,13.743552,286.212343,0.757831,4.706346
40.4,-110.6,44.563294,11.981738,13.700172,284.702162,0.71031,4.526015
40.4,-110.5,45.314872,12.167329,13.529668,286.300091,0.785589,4.108986
40.4,-110.4,45.713093,12.128876,13.4667,286.340464,0.796363,3.668289
40.4,-110.3,45.035288,12.486746,13.649106,287.033551,0.808229,3.192528
40.4,-110.2,46.435289,12.267024,13.339876,287.388928,0.83916,2.809873
40.4,-110.1,46.933617,12.290119,13.262903,288.310967,0.896736,2.4233
40.4,-110.0,46.418109,12.489962,13.413092,288.806504,0.921806,2.122568
40.4,-109.9,45.977144,12.646809,13.552796,289.09386,0.940693,1.976993
40.4,-109.8,47.270389,12.415253,13.304785,289.2478,0.9677,1.968802
40.4,-109.7,48.182925,12.199939,13.088677,289.165103,0.977317,1.997228
40.4,-109.6,48.4369,12.19562,13.047328,289.174081,0.982465,2.08621
40.4,-109.5,48.828274,12.250251,13.032751,289.638357,1.024812,2.184163
40.4,-109.4,48.636092,12.384857,13.143784,290.245943,1.05998,2.238389
40.4,-109.3,50.436764,11.989719,12.748965,290.730486,1.121567,2.229014
40.4,-109.2,54.057083,10.862294,11.755023,289.292416,1.063757,2.245931
40.4,-109.1,54.503823,10.289272,11.444724,286.235567,0.888802,2.306166
40.4,-109.0,54.492524,10.191246,11.423566,285.640122,0.863832,2.46229
40.4,-108.9,54.400695,10.275504,11.481483,286.401482,0.895687,2.649403
40.4,-108.8,53.459913,10.337854,11.730044,286.194146,0.893643,2.93893
40.4,-108.7,54.344478,10.211821,11.558743,286.972776,0.948151,3.235825
40.4,-108.6,53.242744,10.704553,11.901704,288.463739,1.019557,3.395798
40.4,-108.5,49.239124,11.795607,12.876136,289.142607,1.014377,3.535737
40.4,-108.4,49.656547,11.527895,12.683723,288.700023,0.988812,3.647917
40.4,-108.3,48.660849,11.581327,12.842881,288.290363,0.95003,3.69766
40.4,-108.2,46.186485,12.09969,13.458899,288.132443,0.920964,3.416541
40.4,-108.1,45.106969,12.263107,13.753869,287.934334,0.908139,3.120473
40.4,-108.0,44.001234,12.585244,14.062763,287.954879,0.897177,2.906954
40.4,-107.9,40.866285,13.577326,14.863636,288.402236,0.881591,2.862517
40.4,-107.8,41.314319,13.260746,14.672748,288.115588,0.876474,3.177849
40.4,-107.7,43.331068,12.533259,14.113953,287.669188,0.884741,3.686141
40.4,-107.6,43.259823,12.338543,14.068139,287.351694,0.871634,4.278727
40.4,-107.5,43.991884,11.973951,13.808017,286.881146,0.850163,4.423082
40.4,-107.4,45.11506,11.556593,13.486792,286.45752,0.839488,4.280901
40.4,-107.3,42.981231,12.31077,14.105167,286.860918,0.841813,4.121578
40.4,-107.2,43.081649,12.224445,14.057396,286.492996,0.822749,3.983703
40.4,-107.1,41.576589,12.714796,14.499972,286.755611,0.820926,4.003618
40.4,-107.0,38.941132,13.353728,15.221237,286.871982,0.807468,4.068661
40.4,-106.9,38.286774,13.282323,15.40686,286.214987,0.76506,4.124113
40.4,-106.8,38.492099,13.01596,15.363143,285.820319,0.748157,4.216713
40.4,-106.7,36.723873,12.507824,16.183061,282.33238,0.610087,4.417123
40.4,-106.6,35.66032,13.116431,16.197701,283.07145,0.611843,4.725719
40.4,-106.5,34.35922,13.646419,16.277943,283.582219,0.602289,5.108563
40.4,-106.4,35.177728,13.460255,16.218103,282.685849,0.575665,5.279622
40.4,-106.3,35.26501,13.183868,16.090799,281.406382,0.545114,4.865609
40.4,-106.2,35.303266,13.68532,15.960818,282.930127,0.584489,4.506074
40.4,-106.1,32.878799,14.521342,16.699779,282.866242,0.553629,4.254249
40.4,-106.0,33.310734,13.922214,16.647698,281.343555,0.516559,4.088176
40.4,-105.9,34.61679,13.084763,16.450299,279.549659,0.489655,4.036893
40.4,-105.8,35.448855,13.012642,16.164592,280.239046,0.508627,4.189756
40.4,-105.7,35.174912,12.905355,16.247325,279.887455,0.503745,4.508965
40.4,-105.6,42.286403,11.729796,13.968893,283.596847,0.651907,4.035223
40.4,-105.5,48.354188,10.847648,12.407334,286.285591,0.775666,3.378991
40.4,-105.4,48.372181,10.860178,12.426896,286.454276,0.794344,2.94032
40.4,-105.3,48.567878,10.87944,12.445814,288.32435,0.896173,2.686048
40.4,-105.2,47.708055,11.437813,12.811854,290.846483,1.019584,2.729713
40.4,-105.1,47.465608,11.712809,12.990472,291.481447,1.059364,2.915945
40.4,-105.0,48.546129,11.560249,12.791,291.5539,1.08668,3.164757
40.4,-104.9,48.191614,11.696355,12.899479,291.809738,1.107436,3.305203
40.4,-104.8,46.85639,12.007165,13.202542,291.935093,1.09992,3.168732
40.4,-104.7,45.333029,12.366438,13.564193,292.104511,1.096324,3.031576
40.4,-104.6,42.881279,12.994029,14.166509,291.894343,1.062442,2.960652
